date,open,high,low,close,volume,TP,std,MA-TP,sum,-DM,+DM,+DI14,-DI14,ADX14,RSI
2020-10-05 12:30:00,39.9324237088,39.9892404424,39.9324237088,39.9762537604,64200,39.965972637200004,,,521.0256804571001,0.0,0.040583381200001156,,,34.56787270197089,
2020-10-05 12:45:00,39.9859937719,40.0704072047,39.9762537604,40.0541738522,25566,40.03361160576666,,,561.0798543093001,0.0,0.08116676229999342,11.252653929155041,29.087048828337856,34.56787270197089,
2020-10-05 13:00:00,40.0736538751,40.2424807407,40.0698877374,40.2424807407,34152,40.18494973960001,,,601.3223350500001,0.0,0.1720735360000063,17.869184085675716,27.714093050874016,34.56787270197089,55.34531648693397
2020-10-05 13:15:00,40.2359873997,40.2846874571,40.2165073768,40.2781941161,29571,40.259796316666666,,,641.6005291661002,0.0,0.042206716399995514,21.929163526241126,21.627731724395733,34.56787270197089,57.23773519257863
2020-10-05 13:30:00,40.2522207522,40.2717007751,40.1775473309,40.1856640071,27498,40.21163737103333,,,681.7861931732002,0.038960045900005014,0.0,24.723874256508648,25.403568390709925,34.56787270197089,51.18527283190128
2020-10-05 13:45:00,40.1737162597,40.1937806833,40.1340419463,40.1613139784,42840,40.163045536,,,721.9475071516002,0.04350538459999598,0.0,26.15025161927727,29.097771386150733,34.56787270197089,49.69600695720077
2020-10-05 14:00:00,40.1580673079,40.1580673079,40.0444338407,40.1158605915,42498,40.106120580033334,,,762.0633677431002,0.08960810559999999,0.0,28.789077959071818,23.248911757512737,34.56787270197089,46.949924526046935
2020-10-05 14:15:00,40.1077439153,40.2197540473,40.0996272391,40.2132607063,34335,40.177547330900005,0.13421145500568418,40.11269184113167,802.2766284494003,0.0,0.061686739400002466,35.575259520434166,22.59948097245387,34.56787270197089,52.94966784710154
2020-10-05 14:30:00,40.2132607063,40.310660821,40.2002740243,40.2846874571,57216,40.26520743413334,0.1263080246816369,40.10787594657167,842.5613159065002,0.0,0.09090677369999867,39.090501794559614,23.409498210615098,34.56787270197089,56.80748195820265
2020-10-05 14:45:00,40.297674139,40.4275409587,40.297674139,40.3983209243,60732,40.37451200733333,0.12891119522468975,40.10912050359334,882.9596368308003,0.0,0.11688013770000083,45.87056003901956,22.771845721343087,34.56787270197089,62.1277096648612
2020-10-05 15:00:00,40.4178009472,40.4827343571,40.3820875718,40.4827343571,44568,40.44918542866667,0.14691647074903516,40.119185182118336,923.4423711879002,0.0,0.05519339840000015,45.333036317522755,23.279126757461505,34.56787270197089,65.5248810524985
2020-10-05 15:15:00,40.5168243972,40.5411744259,40.4421509759,40.508707721,58257,40.49734437426667,0.16921609435583948,40.13487742282667,963.9510789089002,0.0,0.058440068800003075,48.37300721089898,19.10897576594917,34.56787270197089,66.52001705245314
2020-10-05 15:30:00,40.5476677669,40.5606544488,40.489227698,40.5200710677,103476,40.52331773816667,0.18499379763939502,40.162825844636664,1004.4711499766001,0.0,0.019480022899998062,51.77514793021749,12.061902598537348,34.56787270197089,66.9692359568696
2020-10-05 15:45:00,40.5411744259,40.5606544488,40.4470209817,40.4762410161,105267,40.494638815533335,0.19477281872867747,40.18766287389501,1044.9473909927,0.042206716300000835,0.0,50.454646265963746,14.637391881410208,34.56787270197089,63.433792611749595
2020-10-05 16:00:00,40.4924743685,40.5801344718,40.4665010046,40.5444210964,330165,40.530352190933336,0.20739367500121125,40.210037844698334,1085.4918120891,0.0,0.019480022999999846,47.84585408348734,14.28880709968363,29.402445378285144,66.40487697467088
2020-10-05 16:15:00,40.5411744259,40.5411744259,40.5411744259,40.5411744259,11247,40.5411744259,0.21595340581126107,40.235010151895004,1126.032986515,0.0,0.0,45.17169855082899,15.210878081486692,29.788716400426658,66.12933067546376
2020-10-06 09:45:00,40.5801344718,40.5801344718,40.3009208095,40.4697476751,308514,40.450267652133334,0.21787966499732717,40.25346206252167,1166.5027341901,0.24025361640000398,0.0,30.959082055982456,30.309590822360523,28.321747653483573,60.210024889918124
2020-10-06 10:00:00,40.50221438,40.508707721,40.4210476177,40.508707721,48627,40.47948768656667,0.2151774148264226,40.27721686828333,1207.0114419111,0.0,0.0,27.78371447056509,29.920923274980606,28.53686638046066,62.19766835578161
2020-10-06 10:15:00,40.5574077784,40.8301280996,40.5574077784,40.8301280996,44427,40.739221325866666,0.22198558456528003,40.317908471776676,1247.8415700107,0.0,0.3214203786000027,42.73185295689605,23.88505318217602,30.460822403889118,73.8177728975715
2020-10-06 10:30:00,40.8398681111,40.8398681111,40.6450678816,40.6596778988,110937,40.71487129716667,0.2171309895518886,40.358113074693335,1288.5012479095,0.0,0.009740011499999923,40.17316017255056,19.844155843211126,32.49916741347131,62.79425628844604
2020-10-06 10:45:00,40.6677945751,40.7749347013,40.6223411882,40.6645479046,39447,40.68727459803333,0.20829266172570868,40.394178172735,1329.1657958141,0.022726693400002773,0.0,39.42225998252733,15.972812229607788,34.76237459422975,62.964430947484125
2020-10-06 11:00:00,40.687274598,40.7554546783,40.674287916,40.706754621,66591,40.712165738433335,0.20162718107572367,40.42810587936834,1369.8725504351,0.0,0.0,36.75582398386518,16.220880064728277,35.937901899914365,64.48073280601781
2020-10-06 11:15:00,40.7148712972,40.7148712972,40.607731171,40.607731171,52857,40.6434445464,0.1985674804616849,40.451030619708334,1410.4802816061,0.06655674499999975,0.0,31.979256699153822,19.792566975566707,35.82716092430588,58.435858883032076
2020-10-06 11:30:00,40.607731171,40.6320811997,40.5418562267,40.5622777841,31734,40.578738403500004,0.1951793181295228,40.466977724050004,1451.0425593902,0.06587494429999907,0.0,26.498781766531458,23.971616062682592,33.781191639770896,55.84778815783308
2020-10-06 11:45:00,40.5476677669,40.6061078357,40.5395510907,40.588251148,24984,40.5779700248,0.18697241178016324,40.485294356738336,1491.6308105382,0.0023051359999968213,0.0,23.922144292405395,24.556443566288934,31.57873121536442,57.01922160255364
2020-10-06 12:00:00,40.5768878013,40.6255878587,40.508707721,40.5671477898,26673,40.567147789833335,0.1715111969699857,40.50549946943,1532.197958328,0.030843369700001233,0.0,20.456135944222613,26.018769395661202,29.336118084962532,55.72553973364279
2020-10-06 12:15:00,40.5736411308,40.7197413029,40.5509144374,40.6888979333,56019,40.653184557866666,0.14622426202568456,40.53285266832167,1572.8868562613,0.0,0.09415344419999627,23.32748727327981,24.689676304321768,25.095156709789595,61.19557420543339
2020-10-06 12:30:00,40.6888979333,40.693767939,40.5671477898,40.6791579218,33711,40.646691216866664,0.1218199046784975,40.55630986262,1613.5660141831,0.0,0.0,23.16967985211313,22.32407109610528,21.29752688095514,60.551058949635284
2020-10-06 12:45:00,40.6791579218,40.7035079505,40.6272111939,40.687274598,53067,40.6726645808,0.1032264818621542,40.57668271995333,1654.2532887810999,0.0,0.009740011499999923,23.111816344877543,22.766863861166954,17.493591956300694,60.92043298612987
2020-10-06 13:00:00,40.70026128,40.7132479619,40.6596778988,40.6645479046,57483,40.67915792176667,0.09387733818840759,40.591915015675006,1694.9178366857,0.0,0.009740011400005244,23.01399317379657,22.17406641834802,14.082193059001922,59.24763030476398
2020-10-06 13:15:00,40.6645479046,40.7132479619,40.6288345292,40.680781257,56082,40.674287916033336,0.08924423646329518,40.60317014004333,1735.5986179427,0.03084336959999945,0.0,25.593603462355063,12.609987101064512,16.433997303380426,60.09060307579812
2020-10-06 13:30:00,40.6580545636,40.7651946898,40.6580545636,40.7327279849,57894,40.71865907943333,0.08915265842465252,40.614235875301674,1776.3313459276,0.0,0.05194672789999544,28.26580945345354,12.470210045462949,18.939126341075028,62.746221487120174
2020-10-06 13:45:00,40.7229879734,40.7651946898,40.6840279275,40.6905212685,64341,40.713247961933334,0.08907399192851106,40.623732386490005,1817.0218671961002,0.0,0.0,11.555993065019482,14.444991323035353,17.711968809526134,59.29391995229265
2020-10-06 14:00:00,40.6905212685,40.6970146095,40.6061078357,40.607731171,43365,40.6369512054,0.08374343368416941,40.63084800598334,1857.6295983671002,0.07792009179999582,0.0,11.716327042833626,21.020469102514287,17.322622679522173,53.1200034846662
2020-10-06 14:15:00,40.614224512,40.7100012915,40.6028611652,40.70026128,44994,40.67104124556666,0.08071154231030075,40.637882458715,1898.3298596471002,0.0,0.01298668199999753,13.055140162966824,20.05744260803094,15.809455896319262,58.34095071971682
2020-10-06 14:30:00,40.7132479619,40.7132479619,40.6629245693,40.680781257,57522,40.68565126273334,0.07802106509997947,40.64510630055666,1939.0106409041002,0.0,0.0032466704000029267,13.698965229741944,20.670760038334844,14.48963321962607,56.90414931621896
2020-10-06 14:45:00,40.680781257,40.7294813144,40.6677945751,40.6970146095,64383,40.698096833,0.06383918028597249,40.6574977596,1979.7076555136002,0.0,0.016233352499995135,15.451252558769129,16.21115022789604,12.979688072010449,57.83604651095908
2020-10-06 15:00:00,40.7100012915,40.7132479619,40.1028739096,40.1515739669,92295,40.322565279466666,0.09081337888524545,40.649651639245,2019.8592294805003,0.5649206654999972,0.0,10.990990987580776,39.22702702520205,16.638236561962337,32.44750298428056
2020-10-06 15:15:00,40.112613921,40.2603374284,40.0055062615,40.2197540473,93576,40.1618659124,0.13953674271557676,40.620783868571664,2060.0789835278,0.09736764809999698,0.0,9.95122269164061,40.29266383005513,20.858230355388628,36.21663470646808
2020-10-06 15:30:00,40.1905340128,40.2262473882,39.9859937719,40.119107262,87066,40.11044947403334,0.17818707079934773,40.590562777415,2100.1980907898,0.019512489600003846,0.0,9.370343627330483,37.404568425612794,24.284316541762678,33.26592431788232
2020-10-06 15:45:00,40.1223539325,40.2457274112,40.0606671932,40.0882638924,88464,40.131552832266664,0.2038004224017377,40.562776689126665,2140.2863546822,0.0,0.019480022999999846,5.792771232672387,37.119468282884604,29.296094882717973,32.39487763653588
2020-10-06 16:00:00,40.0962182351,40.2132607063,39.9632670784,40.119107262,304356,40.098545015566664,0.2251929079885446,40.53209565298333,2180.4054619442,0.09740011479999566,0.0,5.47558322291435,39.40978976698246,34.56346560375617,34.24896050837894
2020-10-06 16:15:00,40.119107262,40.119107262,40.119107262,40.119107262,59901,40.119107262,0.24148002270970276,40.50587878876333,2220.5245692062,0.0,0.0,5.220062939279231,40.79106325382037,40.0318715107017,34.24896050837894
2020-10-07 09:15:00,40.128457673,40.128457673,40.128457673,40.128457673,756,40.128457673,0.254944778782549,40.48336475223833,2260.6530268792,0.0,0.009350410999999781,5.310030907161658,41.63685356488507,45.42614457190787,34.87690724181519
2020-10-07 09:30:00,40.3593608784,40.3593608784,40.3204008325,40.3204008325,5700,40.333387514466665,0.25603165392052146,40.47113562672167,2300.9734277117,0.0,0.2309032053999971,15.099930203052898,37.60737332679979,46.04881404314779,46.22940978281463
2020-10-07 09:45:00,40.0574205227,40.5184477325,39.934047044,40.0541738522,100557,40.1688895429,0.2635482405191353,40.451222714375,2341.0276015639,0.3863537884999957,0.0,10.600831578619172,45.11242770988047,47.70377986295182,36.67871767741533
2020-10-07 10:00:00,40.0233304825,40.0769005456,39.9827471014,40.0428105055,61650,40.0341527175,0.2746954870618967,40.42027112235667,2381.0704120694,0.0,0.0,10.55112017977552,44.90087809039455,51.33477419324111,36.33368138865687
2020-10-07 10:15:00,40.0411871702,40.2408574054,40.020083812,40.1645606489,36315,40.141833955433334,0.27598739060026833,40.395028259285006,2421.2349727183,0.0,0.16395685980000252,15.733658833659547,40.20201794295684,52.42925213025682,42.56752715769653
2020-10-07 10:30:00,40.1645606489,40.3818278382,40.1645606489,40.2654671678,45903,40.27061855163333,0.26926073780003007,40.37492595782667,2461.5004398861,0.0,0.1409704328000032,19.410730279303273,38.73083687055781,53.29228558829177,47.18337405091794
2020-10-07 10:45:00,40.2522207522,40.2814407866,40.0671605342,40.1158605915,45579,40.15482063743334,0.26354549575151015,40.34870909361,2501.6163004776004,0.09740011470000098,0.0,18.30552174222092,39.7990607857655,54.4856018726017,41.81719761462773
2020-10-07 11:00:00,40.1028739096,40.132093944,39.9892404424,39.9892404424,38919,40.03685827626666,0.26062696407658487,40.316837611621665,2541.6055409200003,0.07792009179999582,0.0,17.350186056235003,41.20070630048049,57.223793496538924,37.88955241930482
2020-10-07 11:15:00,39.9924871129,40.0006037891,39.7911935424,39.8074268948,80805,39.866408075433334,0.26114238504343995,40.27422506142166,2581.4129678148,0.19804690000000136,0.0,19.78814668641627,34.13318770115921,55.10784661464475,33.08438529272465
2020-10-07 11:30:00,39.8106735653,39.8187902416,39.736000144,39.8139202358,91695,39.78957020713333,0.26109100560344184,40.22804117368166,2621.2268880506003,0.05519339840000015,0.0,21.057729566909515,34.75033901768931,52.54690765463706,33.40919569968277
2020-10-07 11:45:00,39.8220369121,39.8334002588,39.6678200637,39.7067801096,50973,39.73600014403333,0.26452669460377115,40.18299362061333,2660.9336681602003,0.068180080300003,0.0,21.66093758184142,37.61271359701184,50.18817676130804,30.756384335111576
2020-10-07 12:00:00,39.7246367973,39.8236602473,39.7067801096,39.8236602473,54498,39.78470020139999,0.2524282297416219,40.138676568405,2700.7573284075,0.0,0.0,21.475342747982896,38.62287702199311,47.01180104546672,36.66464692686225
2020-10-07 12:15:00,39.8431402703,39.8431402703,39.768466849,39.7782068604,28110,39.7966046599,0.22814952316541248,40.09422423826333,2740.5355352679003,0.0,0.019480022999999846,23.892735470166432,37.36674359827366,43.18273322467996,35.39965065197673
2020-10-07 12:30:00,39.7782068604,39.8658669637,39.7392468145,39.8139202358,121923,39.806344671333335,0.18742624261313168,40.04963663018,2780.3494555037005,0.02922003449999977,0.0,22.67772388675968,36.640066763237655,39.34192194722182,37.23208643852572
2020-10-07 12:45:00,39.828530253,39.8528802817,39.7392468145,39.7782068604,57744,39.79011131886667,0.18440962849967357,40.02301393215,2820.1276623641006,0.0,0.0,21.405686828755684,35.167200643206634,35.552402092334475,36.128445363810776
2020-10-07 13:00:00,39.7782068604,39.8236602473,39.7262601326,39.7538568317,40551,39.767925737199995,0.18975912463825273,40.00331692339,2859.8815191958006,0.01298668190000285,0.0,13.183449444299072,37.60291323741023,35.93668893408478,35.358850984887184
2020-10-07 13:15:00,39.7717135194,39.8561269522,39.7717135194,39.8204135768,31350,39.8160846828,0.19240964787047382,39.988598683828336,2899.7019327726007,0.0,0.032466704900002696,18.036821900258783,27.23901414556485,32.96381036910771,39.172906078403905
2020-10-07 13:30:00,39.8398935998,39.8626202932,39.7814535309,39.7814535309,30591,39.80850911833334,0.1933345178791918,39.97244649813167,2939.4833863035005,0.0,0.006493341000002317,18.486340065752223,27.41898186388683,29.929082180344384,37.76810398446717
2020-10-07 13:45:00,39.7944402129,39.8398935998,39.736000144,39.8334002588,67794,39.80309800086667,0.19447636993108403,39.957674147396666,2979.3167865623004,0.045453386900000226,0.0,10.786414251378563,31.611113061813402,30.312937637113116,40.81571263438539
2020-10-07 14:00:00,39.8269069178,39.9015803391,39.7976868834,39.8269069178,59658,39.842058046766674,0.192226391969298,39.943821686635,3019.1436934801004,0.0,0.06168673930000068,6.922357343775438,33.67633302143492,32.646451616134165,40.548402997410896
2020-10-07 14:15:00,39.8334002588,39.9827471014,39.8236602473,39.9454103907,55314,39.9172725798,0.18728716763504857,39.933262431974995,3059.0891038708005,0.0,0.08116676230000053,11.980676329049109,28.985507248274757,32.96918793500392,47.328148174858434
2020-10-07 14:30:00,39.953527067,40.0736538751,39.9494687288,39.9973571186,71778,40.006826574166666,0.16326160457591912,39.916934384959994,3099.0864609894006,0.0,0.09090677369999867,17.543859645331015,24.561403510668324,31.250043930625964,50.018863632147784
2020-10-07 14:45:00,40.0054737948,40.0866405571,39.9567737375,40.0769005456,93438,40.04010494673333,0.15513881578662833,39.91049515515167,3139.1633615350006,0.0,0.01298668199999753,19.24257932315909,13.306038897027936,30.65256875354371,53.902160085282404
2020-10-07 15:00:00,40.0541738522,40.1158605915,40.0493038465,40.0898872276,35745,40.08501722186667,0.15766893867985282,39.91303838037,3179.2532487626004,0.0,0.02922003440000509,21.302998964859675,9.927611169327067,31.5017589096019,54.523402325854754
2020-10-07 15:15:00,40.1012505743,40.112613921,40.0509271817,40.0509271817,45780,40.07148942813333,0.1530122616357531,39.909521154005,3219.3041759443004,0.0,0.0,22.812846068735908,5.980066447653258,33.75529122315306,52.248512995517416
2020-10-07 15:30:00,40.0655371989,40.0996272391,40.0152138063,40.0444338407,102258,40.053091628699995,0.13232685698817795,39.89864480785833,3259.3486097850005,0.0357133754000003,0.0,23.32955832376967,8.607021519742442,35.01006083740195,51.860144065741004
2020-10-07 15:45:00,40.0346938292,40.0411871702,39.8983336686,39.921060362,171951,39.95352706693333,0.11877834202579218,39.888580129333334,3299.2696701470004,0.11688013769999372,0.0,20.92772383686156,15.965480046246396,34.39972624539192,45.01385770564576
2020-10-07 16:00:00,39.940540385,40.0298238235,39.8853469866,39.8983336686,496407,39.937834826233335,0.11424971041755981,39.883628956831664,3339.1680038156005,0.012986682000004635,0.0,20.68230276843855,14.71215351833364,33.92324519943762,43.8650712498591
2020-10-07 16:15:00,39.927553703,39.927553703,39.9243070325,39.9243070325,32184,39.925389256,0.11454265009544658,39.88657801586,3379.0923108481006,0.0,0.0,21.89616252501529,15.575620768012255,33.39054440865096,45.57458062788088
2020-10-08 08:15:00,39.934047044,39.934047044,39.934047044,39.934047044,603,39.934047044,0.11264276812021964,39.89380185770334,3419.026357892101,0.0,0.006493341000002317,23.798076919873758,15.625000004627292,31.436900752876177,46.235802833170055
2020-10-08 09:45:00,40.1727422585,40.2359873997,40.0379404997,40.1288472735,104559,40.134258390966664,0.11833648567031915,39.91371477005,3459.155205165601,0.0,0.30194035569999755,38.115183244898134,13.612565449213744,33.36859284160404,57.386612089937756
2020-10-08 10:00:00,40.138587285,40.297674139,40.1061205801,40.2879341276,50757,40.230576282233336,0.13374821946309623,39.936008574091666,3499.4431392932006,0.0,0.06168673930000068,38.90518083886929,12.707722389850598,35.604217032875496,63.960489723082716
2020-10-08 10:15:00,40.297674139,40.3658542194,40.1710539899,40.1710539899,29982,40.23598739973334,0.14523739603248503,39.95797771108334,3539.6141932831006,0.0,0.06818008039999768,40.77849861426296,9.453197408343204,36.550210138046985,57.00283158573265
2020-10-08 10:30:00,40.1986506891,40.2424807407,40.1483272964,40.1921573481,44541,40.194321795066664,0.14975835936297502,39.97737656727,3579.8063506312005,0.022726693500004558,0.0,37.46505126272373,10.810810817327795,35.78690568705297,57.8934597072698
2020-10-08 10:45:00,40.1921573481,40.2505974169,40.1807940014,40.2230007177,26034,40.218130712000004,0.1521526263991291,39.99877753692667,3620.0293513489005,0.0,0.008116676199996675,35.06876228280016,11.394891952503842,36.46132998874773,59.2228969695992
2020-10-08 11:00:00,40.2035206948,40.3626075489,40.2035206948,40.3486468658,67446,40.3049250365,0.1565875135118117,40.02562750189166,3660.3779982147007,0.0,0.11201013200000176,35.679845718226986,11.186113796915945,39.00395197382686,64.18389131540377
2020-10-08 11:15:00,40.323647503,40.3755942308,40.2619607636,40.3333875145,35868,40.32364750296667,0.16188040835192005,40.051005642899995,3700.7113857292006,0.0,0.012986681899995745,36.02726387771856,11.295034086677749,41.43426488578941,63.1785954281602
2020-10-08 11:30:00,40.317154162,40.3853342423,40.2619607636,40.2619607636,63234,40.3030852565,0.16065808002992232,40.07573444980834,3740.973346492801,0.0,0.009740011499999923,33.70998117054626,10.922787199916332,42.479337117902695,58.55537958495039
2020-10-08 11:45:00,40.323647503,40.3496208669,40.231117394,40.3139074915,13935,40.2982152508,0.1544633108980901,40.100490312305,3781.2872539843006,0.03084336959999945,0.0,32.63445761448319,12.30628988343522,41.534460494273404,60.80195301052023
2020-10-08 12:00:00,40.3139074915,40.3139074915,40.1613139784,40.2652074341,40929,40.24680963466667,0.145049953226306,40.1207278917,3821.5524614184005,0.06980341559999914,0.0,31.431079897664194,13.696224762776868,41.04876907399274,57.647053539742586
2020-10-08 12:15:00,40.2554674227,40.3139074915,40.2522207522,40.30416748,22326,40.29009857456666,0.14143860353781398,40.139369191438334,3861.8566288984007,0.0,0.0,32.93468261634487,7.727690896165497,44.51595891931744,59.459366502380746
2020-10-08 12:30:00,40.3010182097,40.3496208669,40.2457274112,40.3350108497,39537,40.310119709266665,0.14273301364496188,40.15453384819334,3902.191639748101,0.0,0.0357133754000003,35.781544260861565,7.156308853332686,48.07304440441475,60.88630563539865
2020-10-08 12:45:00,40.3333875145,40.3755942308,40.2944274686,40.2944274686,22971,40.321483056,0.1447140434349363,40.16860275365667,3942.486067216701,0.0,0.02597336390000038,36.19744058915778,6.946983548893184,51.710840139624665,57.99384211930789
2020-10-08 13:00:00,40.30416748,40.3204008325,40.2554674227,40.30416748,25311,40.29334524506667,0.14587396375936754,40.17901915481667,3982.790234696701,0.03896004589999791,0.0,34.75177305359601,8.865248229797306,54.46926058196426,58.5033573253239
2020-10-08 13:15:00,40.323647503,40.3349459163,40.2587140932,40.2944274686,26133,40.29602915936667,0.145803192379604,40.19024614137833,4023.0846621653013,0.0,0.014545083800001635,21.735965057114264,10.111632425617714,53.692935721270224,57.74900646572908
2020-10-08 13:30:00,40.2944274686,40.3025441448,40.2327407292,40.2522207522,43203,40.262501875400005,0.1429261394518195,40.200716653713336,4063.3368829175015,0.02597336399999506,0.0,19.36189767954526,12.692021540698665,51.55370184347612,54.47132088169461
2020-10-08 13:45:00,40.2554674227,40.297674139,40.2457598779,40.2652074341,30588,40.26954715033333,0.13114300274896637,40.21651765788333,4103.602090351602,0.0,0.0,16.340169986529357,14.044603734055737,47.638942214508106,55.31178105861343
2020-10-08 14:00:00,40.2587140932,40.3431275259,40.2327407292,40.317154162,19239,40.29767413903334,0.11452862052197288,40.23450962352333,4143.919244513602,0.0,0.045453386900000226,19.4942220746333,12.201832672872158,45.338577297586916,58.60362388457418
2020-10-08 14:15:00,40.3204008325,40.3788409013,40.2944274686,40.3496208669,25086,40.340963078933335,0.09071678017186104,40.25528831467,4184.268865380503,0.0,0.0357133754000003,21.29855374696811,12.071863096339955,43.67414428037349,60.55912164662293
2020-10-08 14:30:00,40.3723475603,40.4859810275,40.3431275259,40.4827343571,47982,40.43728097016667,0.06224920347874842,40.280450010978335,4224.751599737602,0.0,0.1071401262000009,21.19433731720903,12.216446696735064,41.86042010350819,67.36581662067246
2020-10-08 14:45:00,40.495721039,40.5363044202,40.4632543341,40.50221438,59427,40.500591044766665,0.07033918114348309,40.29876664366834,4265.253814117602,0.0,0.050323392699993974,24.688248523222196,12.59352545215985,40.44456356763994,68.22990913670667
2020-10-08 15:00:00,40.5054610505,40.5476677669,40.4989677095,40.5200710677,71733,40.52223551469999,0.08430507358402474,40.31334960529167,4305.773885185302,0.0,0.011363346700001387,26.305730824867133,13.351833920000846,39.13095826941396,69.03918393623243
2020-10-08 15:15:00,40.5314344144,40.5314344144,40.4291642939,40.4291642939,55722,40.46325433406667,0.08853889038345551,40.32471295200833,4346.203049479202,0.06980341559999914,0.0,26.65464096012609,16.712205230173495,37.53760727660994,60.57900204948035
2020-10-08 15:30:00,40.4145542767,40.4535143226,40.3885809128,40.4129309415,40938,40.418342058966665,0.08528554792906871,40.33591396520334,4386.615980420702,0.04058338109999937,0.0,28.711032383282586,15.4298940003187,36.87963773282812,59.18428185960874
2020-10-08 15:45:00,40.4145542767,40.4405276407,40.3788409013,40.3788409013,64017,40.39940314776667,0.08166486901536106,40.34497758699167,4426.994821322001,0.009740011499999923,0.0,28.711032380755686,16.287110334192096,34.42384523183552,56.255199249326495
2020-10-08 16:00:00,40.3723475603,40.4665010046,40.2781941161,40.4665010046,242733,40.403732041766666,0.08210186347495865,40.349917937255,4467.4613223266015,0.10064678519999859,0.0,23.79977126372122,23.40612283650984,29.721504525412858,61.52786962643671
2020-10-08 16:15:00,40.4535143226,40.4535143226,40.4535143226,40.4535143226,158520,40.4535143226,0.08499919799371472,40.35641127823667,4507.914836649202,0.0,0.0,22.95405246104904,24.79082739948613,25.15367962790662,60.366996757652664
2020-10-08 19:15:00,40.4535143226,40.4535143226,40.4535143226,40.4535143226,636,40.4535143226,0.08667127884802724,40.36393273154167,4548.368350971802,0.0,0.0,24.324566384758064,22.688598984029955,21.162980590122,60.366996757652664
2020-10-09 09:45:00,40.9145415324,41.0216816586,40.6353278702,40.9419434314,55320,40.8663176534,0.1404243768029546,40.39233785167166,4589.3102944032025,0.0,0.5681673360000019,51.79962589457274,15.622109398885838,22.38859941803398,78.25913627584843
2020-10-09 10:00:00,40.9405148963,40.9405148963,40.6677945751,40.687274598,24174,40.7651946898,0.1587896180045488,40.418257104428335,4629.9975690012025,0.0,0.0,45.86571538126285,12.37646287878943,25.0094350288956,62.43289709289247
2020-10-09 10:15:00,40.6986379447,40.7164946324,40.5574077784,40.5833811423,25827,40.6190945177,0.16182639401499208,40.434706901585,4670.580950143502,0.11038679669999851,0.0,43.266259189301394,17.512533478739574,27.496427354531846,57.33857234541791
2020-10-09 10:30:00,40.5574077784,40.6223411882,40.5249410734,40.5768878013,21969,40.5747233543,0.16192099085192072,40.44793708383666,4711.157837944802,0.032466704999997376,0.0,41.145149022802435,19.362423071746313,28.424481185698138,57.025383665551026
2020-10-09 10:45:00,40.5841278765,40.6044845005,40.515201062,40.515201062,26688,40.54496220816667,0.16043950250440556,40.459111041445,4751.673039006802,0.009740011399998139,0.0,39.14198020517912,19.82963754689015,28.788711619294507,54.00737463948673
2020-10-09 11:00:00,40.4924743685,40.5768878013,40.4924743685,40.5768878013,29937,40.548749990366666,0.15667114536877405,40.47188127871,4792.249926808102,0.022726693500004558,0.0,34.52325871156521,21.710502901426295,28.496824057146117,56.48737792672817
2020-10-09 11:15:00,40.5720177956,40.6840279275,40.5606544488,40.6158478472,38253,40.62017674116667,0.15426994481657266,40.4880886578,4832.865774655302,0.0,0.1071401261999938,36.62718204037695,21.12773621599711,28.096481109821347,58.02676839179797
